value,dbpedia-2015,dbpedia-2022-matched,dbpedia-2025,relative_change
nodes/http://dbpedia.org/resource/Belgrade/rank_shift,124.000000,194.000000,95.000000,-0.233871
nodes/http://dbpedia.org/resource/Bewdley/rank_shift,-1997.000000,-1932.000000,-1530.000000,0.233851
"nodes/http://dbpedia.org/resource/Beverly_Crest,_Los_Angeles/rank_unweighted",14448.000000,14132.000000,11070.000000,-0.233804
"nodes/http://dbpedia.org/resource/Tom_Williamson,_Baron_Williamson/entropy_weighted",0.220887,0.268547,0.169251,-0.233770
nodes/http://dbpedia.org/resource/William_Harold_Hutchinson/entropy_weighted,0.222546,0.305098,0.170536,-0.233705
nodes/http://dbpedia.org/resource/James_O'Grady/entropy_weighted,0.229051,0.607315,0.175540,-0.233621
"nodes/http://dbpedia.org/resource/Charles_Cripps,_1st_Baron_Parmoor/entropy_weighted",0.234060,0.442505,0.179397,-0.233542
nodes/http://dbpedia.org/resource/Carlisle_(UK_Parliament_constituency)/rank_weighted,10006.000000,9548.000000,12341.000000,0.233360
"nodes/http://dbpedia.org/resource/Reno,_Nevada/unweighted",0.208573,0.210563,0.159911,-0.233308
nodes/http://dbpedia.org/resource/John_Scurr/rank_weighted,2658.000000,430.000000,3278.000000,0.233258
nodes/http://dbpedia.org/resource/Mentioned_in_dispatches/unweighted,0.362463,0.257480,0.277923,-0.233238
nodes/http://dbpedia.org/resource/Didsbury/entropy_weighted,0.207531,0.200841,0.159139,-0.233182
"nodes/http://dbpedia.org/resource/Albert_Oram,_Baron_Oram/unweighted",0.290887,0.286165,0.223115,-0.232984
nodes/http://dbpedia.org/resource/James_John_Hamlyn_Moses/rank_shift,631.000000,2598.000000,484.000000,-0.232964
nodes/http://dbpedia.org/resource/Walter_Baker_(British_politician)/entropy_weighted,0.282158,0.220997,0.216455,-0.232858
nodes/http://dbpedia.org/resource/Lord_Claud_Hamilton_(1843–1925)/rank_shift,2329.000000,1596.000000,1787.000000,-0.232718
nodes/http://dbpedia.org/resource/Lord_Claud_Hamilton_(1843–1925)/entropy_weighted,0.202235,0.237900,0.155184,-0.232656
nodes/http://dbpedia.org/resource/Robert_Bourne_(politician)/rank_shift,1466.000000,1609.000000,1125.000000,-0.232606
nodes/http://dbpedia.org/resource/Herbert_Harvey_Spencer/entropy_weighted,0.211665,0.286838,0.162432,-0.232597
nodes/http://dbpedia.org/resource/Mervyn_Wheatley/entropy_weighted,0.201471,0.177745,0.154620,-0.232545
"nodes/http://dbpedia.org/resource/Simon_Fraser,_15th_Lord_Lovat/rank_unweighted",9206.000000,5262.000000,7066.000000,-0.232457
nodes/http://dbpedia.org/resource/Antwerp/unweighted,0.238844,0.381628,0.183357,-0.232314
nodes/http://dbpedia.org/resource/Ernest_Meysey-Thompson/entropy_weighted,0.206563,0.264821,0.158585,-0.232268
"nodes/http://dbpedia.org/resource/Long_Reach,_Columbia,_Maryland/rank_weighted",22740.000000,17684.000000,17460.000000,-0.232190
nodes/http://dbpedia.org/resource/Electoral_district_of_Gaven/unweighted,0.198459,1.035231,0.152381,-0.232182
nodes/http://dbpedia.org/resource/Bertrand_Russell/rank_unweighted,1724.000000,1557.000000,2124.000000,0.232019
nodes/http://dbpedia.org/resource/Thomas_Wayman/rank_unweighted,12011.000000,6361.000000,9225.000000,-0.231954
"nodes/http://dbpedia.org/resource/Oella,_Maryland/rank_weighted",22713.000000,13508.000000,17445.000000,-0.231938
nodes/http://dbpedia.org/resource/Scarborough_and_Whitby_(UK_Parliament_constituency)/unweighted,0.300119,0.348402,0.230520,-0.231903
nodes/http://dbpedia.org/resource/Charles_Jesson/unweighted,0.220881,0.262960,0.169661,-0.231892
nodes/http://dbpedia.org/resource/Liberal_National_Party_of_Queensland/rank_weighted,207.000000,31.000000,159.000000,-0.231884
nodes/http://dbpedia.org/resource/Wightwick_Manor/rank_unweighted,15043.000000,18185.000000,18531.000000,0.231869
"nodes/http://dbpedia.org/resource/Ivor_Windsor-Clive,_2nd_Earl_of_Plymouth/entropy_weighted",0.215788,0.276430,0.165759,-0.231845
nodes/http://dbpedia.org/resource/Robert_Tasker/rank_shift,647.000000,906.000000,497.000000,-0.231839
nodes/http://dbpedia.org/resource/Gorakhpur/unweighted,0.199720,0.182866,0.153425,-0.231802
nodes/http://dbpedia.org/resource/Baron_Harlech/rank_shift,2981.000000,1355.000000,2290.000000,-0.231801
nodes/http://dbpedia.org/resource/Newcastle_upon_Tyne/rank_unweighted,2330.000000,664.000000,1790.000000,-0.231760
nodes/http://dbpedia.org/resource/Ethel_Bentham/entropy_weighted,0.221289,0.247959,0.170010,-0.231730
nodes/http://dbpedia.org/resource/Aneurin_Bevan/entropy_weighted,0.270387,0.897705,0.207748,-0.231663
"nodes/http://dbpedia.org/resource/Frederic_Maugham,_1st_Viscount_Maugham/rank_shift",924.000000,1271.000000,710.000000,-0.231602
nodes/http://dbpedia.org/resource/Edward_Ruggles-Brise/unweighted,0.256162,0.338918,0.196845,-0.231562
nodes/http://dbpedia.org/resource/Mandy_Johnstone/rank_unweighted,18566.000000,5316.000000,14268.000000,-0.231498
nodes/http://dbpedia.org/resource/John_Hill_(trade_unionist)/entropy_weighted,0.206347,0.240088,0.158596,-0.231412
nodes/http://dbpedia.org/resource/Walter_de_Frece/rank_unweighted,7105.000000,6430.000000,5461.000000,-0.231386
nodes/http://dbpedia.org/resource/John_Hanbury_Martin/rank_shift,1820.000000,1136.000000,1399.000000,-0.231319
nodes/http://dbpedia.org/resource/Scott_Conant/rank_weighted,26520.000000,19203.000000,20386.000000,-0.231297
predicate_weights/http://dbpedia.org/ontology/governingBody,0.318860,0.218533,0.245119,-0.231264
predicate_weights/http://dbpedia.org/property/nominator,0.341723,0.413211,0.420727,0.231193
nodes/http://dbpedia.org/resource/Los_Angeles_City_Council/rank_unweighted,4024.000000,4172.000000,3094.000000,-0.231113
"nodes/http://dbpedia.org/resource/Washington_County,_Maryland/rank_unweighted",4134.000000,2086.000000,3179.000000,-0.231011
nodes/http://dbpedia.org/resource/Richard_Briscoe/rank_weighted,2390.000000,1503.000000,2942.000000,0.230962
nodes/http://dbpedia.org/resource/Cory_Bell/unweighted,0.298485,0.341254,0.229546,-0.230962
nodes/http://dbpedia.org/resource/Muriel_Nichol/unweighted,0.203299,0.191530,0.156347,-0.230947
nodes/http://dbpedia.org/resource/William_Hirst/rank_shift,1022.000000,46.000000,1258.000000,0.230920
"nodes/http://dbpedia.org/resource/Sir_Charles_Cayzer,_1st_Baronet/unweighted",0.298802,0.502865,0.229818,-0.230870
"nodes/http://dbpedia.org/resource/Harney,_Maryland/rank_weighted",17144.000000,18019.000000,13187.000000,-0.230810
nodes/http://dbpedia.org/resource/Teri_Hatcher/rank_shift,-78.000000,1042.000000,-96.000000,-0.230769
nodes/http://dbpedia.org/resource/Leeds_Central_(UK_Parliament_constituency)/unweighted,0.218708,0.287153,0.168243,-0.230743
predicate_weights/http://dbpedia.org/property/monarch,0.311127,0.384271,0.382909,0.230716
nodes/http://dbpedia.org/resource/Torquay/unweighted,0.205397,0.172857,0.158011,-0.230706
predicate_weights/http://dbpedia.org/ontology/locationCountry,0.232504,0.283916,0.286138,0.230682
nodes/http://dbpedia.org/resource/Joe_Williams_(trade_unionist)/entropy_weighted,0.224203,0.246607,0.172494,-0.230634
nodes/http://dbpedia.org/resource/Trevor_Ruthenberg/rank_shift,2476.000000,1342.000000,1905.000000,-0.230614
nodes/http://dbpedia.org/resource/Hastings_Lees-Smith/rank_unweighted,1323.000000,833.000000,1018.000000,-0.230537
nodes/http://dbpedia.org/resource/Crieff/unweighted,0.204667,0.160557,0.157506,-0.230429
predicate_weights/http://dbpedia.org/property/country1AdminDivisions,0.268244,0.315109,0.330052,0.230415
nodes/http://dbpedia.org/resource/Alfred_Edwards_(politician)/entropy_weighted,0.281961,0.195730,0.216998,-0.230398
nodes/http://dbpedia.org/resource/Darren_Grimwade/entropy_weighted,0.203555,0.429244,0.156663,-0.230366
nodes/http://dbpedia.org/resource/Glen_Elmes/unweighted,0.220005,0.977282,0.169324,-0.230364
nodes/http://dbpedia.org/resource/James_Fitzjames_Duff/entropy_weighted,0.200033,0.165436,0.153975,-0.230250
nodes/http://dbpedia.org/resource/National_Socialist_League/rank_unweighted,12484.000000,9242.000000,9610.000000,-0.230215
nodes/http://dbpedia.org/resource/Robin_Hood's_Bay/unweighted,0.198064,0.186885,0.152479,-0.230152
nodes/http://dbpedia.org/resource/Dragon/rank_shift,-2390.000000,315.000000,-1840.000000,0.230126
nodes/http://dbpedia.org/resource/Clement_Attlee/unweighted,2.106107,5.985791,1.621761,-0.229972
nodes/http://dbpedia.org/resource/Tudor_Rees/entropy_weighted,0.204049,0.333485,0.157139,-0.229896
nodes/http://dbpedia.org/resource/Secretary_of_State_for_Commonwealth_Relations/rank_unweighted,7467.000000,4125.000000,5751.000000,-0.229811
nodes/http://dbpedia.org/resource/Jardine_Whyte/rank_shift,1137.000000,215.000000,876.000000,-0.229551
nodes/http://dbpedia.org/resource/South_Hiendley/unweighted,0.213801,0.358302,0.164725,-0.229538
nodes/http://dbpedia.org/resource/Ralph_Beaumont/entropy_weighted,0.171672,0.189922,0.211066,0.229470
nodes/http://dbpedia.org/resource/Cheltenham/rank_weighted,4785.000000,2899.000000,3687.000000,-0.229467
nodes/http://dbpedia.org/resource/Steve_Rodgers/rank_shift,2542.000000,1399.000000,1959.000000,-0.229347
"nodes/http://dbpedia.org/resource/Wentworth_Beaumont,_1st_Viscount_Allendale/entropy_weighted",0.215271,0.259929,0.165930,-0.229206
"nodes/http://dbpedia.org/resource/Herbert_Bowden,_Baron_Aylestone/rank_shift",1178.000000,60.000000,908.000000,-0.229202
nodes/http://dbpedia.org/resource/Robert_Gower/rank_unweighted,4603.000000,3830.000000,5658.000000,0.229198
nodes/http://dbpedia.org/resource/John_Beard_(trade_unionist)/unweighted,0.234667,0.428670,0.180884,-0.229189
predicate_weights/http://dbpedia.org/property/majority,0.441260,0.531541,0.542358,0.229114
nodes/http://dbpedia.org/resource/Harold_Tennant/rank_weighted,5095.000000,7934.000000,3928.000000,-0.229048
nodes/http://dbpedia.org/resource/Thomas_Richards_(Welsh_politician)/rank_unweighted,9920.000000,5213.000000,7648.000000,-0.229032
"nodes/http://dbpedia.org/resource/Clontarf,_Queensland/rank_weighted",19963.000000,7610.000000,15392.000000,-0.228974
"nodes/http://dbpedia.org/resource/Littlestown,_Pennsylvania/rank_weighted",21927.000000,16824.000000,16908.000000,-0.228896
"nodes/http://dbpedia.org/resource/Nicholas_Eden,_2nd_Earl_of_Avon/entropy_weighted",0.174200,0.261850,0.214043,0.228724
"nodes/http://dbpedia.org/resource/William_Ward,_3rd_Earl_of_Dudley/unweighted",0.236123,0.364561,0.182118,-0.228717
nodes/http://dbpedia.org/resource/Gloucester_(UK_Parliament_constituency)/unweighted,0.198077,0.216282,0.152774,-0.228714
nodes/http://dbpedia.org/resource/A._J._Cook_(trade_unionist)/rank_weighted,7434.000000,5572.000000,5734.000000,-0.228679
nodes/http://dbpedia.org/resource/Neville_Chamberlain/unweighted,1.270557,3.924072,0.980219,-0.228512
nodes/http://dbpedia.org/resource/Home_Secretary/rank_unweighted,1186.000000,812.000000,915.000000,-0.228499
"nodes/http://dbpedia.org/resource/Herbert_Gladstone,_1st_Viscount_Gladstone/entropy_weighted",0.184638,0.306332,0.226815,0.228428
predicate_weights/http://dbpedia.org/property/split,0.403557,0.483213,0.495722,0.228382
nodes/http://dbpedia.org/resource/Denis_Hinton/rank_unweighted,20633.000000,4796.000000,15921.000000,-0.228372
nodes/http://dbpedia.org/resource/Sarah_Churchill_(actress)/rank_shift,-2413.000000,-1950.000000,-2964.000000,-0.228346
nodes/http://dbpedia.org/resource/Ernest_Makins/rank_unweighted,7051.000000,6875.000000,8661.000000,0.228336
nodes/http://dbpedia.org/resource/Knight_Bachelor/entropy_weighted,0.210818,0.232605,0.162707,-0.228207
nodes/http://dbpedia.org/resource/Elijah_Sandham/unweighted,0.203094,0.243298,0.156750,-0.228193
nodes/http://dbpedia.org/resource/Henry_Slesser/entropy_weighted,0.214284,0.394723,0.165390,-0.228171
nodes/http://dbpedia.org/resource/Vivian_Henderson/rank_unweighted,1618.000000,1595.000000,1249.000000,-0.228059
"nodes/http://dbpedia.org/resource/Boonsboro,_Maryland/rank_unweighted",9932.000000,15423.000000,12197.000000,0.228051
nodes/http://dbpedia.org/resource/Donald_Scott_(politician)/rank_shift,1228.000000,773.000000,1508.000000,0.228013
nodes/http://dbpedia.org/resource/James_Burnie/rank_weighted,8838.000000,7961.000000,6823.000000,-0.227993
nodes/http://dbpedia.org/resource/National_Party_of_Australia/rank_weighted,7862.000000,202.000000,6070.000000,-0.227932
"nodes/http://dbpedia.org/resource/Keith_Mason,_3rd_Baron_Blackford/rank_weighted",10003.000000,9696.000000,7723.000000,-0.227932
"nodes/http://dbpedia.org/resource/J._E._B._Seely,_1st_Baron_Mottistone/entropy_weighted",0.306962,0.541196,0.237002,-0.227908
nodes/http://dbpedia.org/resource/Richard_Barnett_(politician)/unweighted,0.212092,0.150143,0.163757,-0.227898
"nodes/http://dbpedia.org/resource/Walter_Rice,_7th_Baron_Dynevor/unweighted",0.210644,0.197290,0.162654,-0.227823
predicate_weights/http://dbpedia.org/ontology/splitFromParty,0.401481,0.482844,0.492929,0.227779
nodes/http://dbpedia.org/resource/John_Emlyn-Jones/unweighted,0.301518,0.376995,0.232871,-0.227671
nodes/http://dbpedia.org/resource/Henry_Willink/unweighted,0.272557,0.418231,0.210514,-0.227631
nodes/http://dbpedia.org/resource/National_Socialist_League/rank_weighted,16291.000000,11651.000000,12585.000000,-0.227488
"nodes/http://dbpedia.org/resource/Sir_James_Fergusson,_6th_Baronet/rank_unweighted",12775.000000,6129.000000,15681.000000,0.227476
nodes/http://dbpedia.org/resource/Dan_Irving/entropy_weighted,0.240028,0.305693,0.185428,-0.227472
nodes/http://dbpedia.org/resource/Harrington_Evans_Broad/unweighted,0.199834,0.210714,0.154401,-0.227356
nodes/http://dbpedia.org/resource/Robert_Ratcliff/unweighted,0.199834,0.257285,0.154401,-0.227356
"nodes/http://dbpedia.org/resource/Newport,_Wales/entropy_weighted",0.202579,0.230292,0.156522,-0.227355
nodes/http://dbpedia.org/resource/Bromley_(UK_Parliament_constituency)/entropy_weighted,0.241924,0.214568,0.186923,-0.227349
nodes/http://dbpedia.org/resource/Jack_Dempsey_(politician)/unweighted,0.233723,1.346960,0.180589,-0.227338
nodes/http://dbpedia.org/resource/Albert_Goodman/rank_shift,1452.000000,874.000000,1122.000000,-0.227273
nodes/http://dbpedia.org/resource/Secretary_of_State_for_the_Colonies/rank_weighted,1232.000000,463.000000,952.000000,-0.227273
nodes/http://dbpedia.org/resource/Electoral_district_of_Bundaberg/unweighted,0.216487,0.736123,0.167286,-0.227272
nodes/http://dbpedia.org/resource/Ramsay_MacDonald/unweighted,2.417566,7.839370,1.868615,-0.227068
"nodes/http://dbpedia.org/resource/Allen_Bathurst,_Lord_Apsley/rank_weighted",1521.000000,1058.000000,1176.000000,-0.226824
"nodes/http://dbpedia.org/resource/Sir_Charles_William_Cayzer,_2nd_Baronet/unweighted",0.204130,0.204564,0.157846,-0.226739
"nodes/http://dbpedia.org/resource/Sir_Nigel_John_Cayzer,_4th_Baronet/unweighted",0.204130,0.204564,0.157846,-0.226739
"nodes/http://dbpedia.org/resource/Robert_Gascoyne-Cecil,_5th_Marquess_of_Salisbury/rank_shift",450.000000,571.000000,552.000000,0.226667
nodes/http://dbpedia.org/resource/Charles_Wigram_Long/rank_shift,803.000000,628.000000,621.000000,-0.226650
nodes/http://dbpedia.org/resource/Arthur_Moody/rank_shift,1214.000000,1175.000000,1489.000000,0.226524
nodes/http://dbpedia.org/resource/Harrow_School/entropy_weighted,0.190394,0.608061,0.233518,0.226496
nodes/http://dbpedia.org/resource/Henry_Curtis-Bennett/entropy_weighted,0.279944,0.309296,0.216543,-0.226479
nodes/http://dbpedia.org/resource/County_of_London/rank_unweighted,3004.000000,3802.000000,3684.000000,0.226365
nodes/http://dbpedia.org/resource/The_Fylde/rank_weighted,19578.000000,13864.000000,15148.000000,-0.226274
"nodes/http://dbpedia.org/resource/Manchester,_Maryland/rank_weighted",22125.000000,16956.000000,17119.000000,-0.226260
nodes/http://dbpedia.org/resource/Ellis_baronets/unweighted,0.198652,0.161447,0.153708,-0.226244
"nodes/http://dbpedia.org/resource/Sir_Peter_Roberts,_3rd_Baronet/unweighted",0.198652,0.161447,0.153708,-0.226244
nodes/http://dbpedia.org/resource/Epsom/entropy_weighted,0.201009,0.186521,0.155538,-0.226210
nodes/http://dbpedia.org/resource/Royal_Army_Medical_Corps/rank_shift,-2056.000000,-2053.000000,-2521.000000,-0.226167
nodes/http://dbpedia.org/resource/Richard_Acland/rank_shift,827.000000,920.000000,640.000000,-0.226119
predicate_weights/http://dbpedia.org/property/studentWing,0.303283,0.360259,0.371846,0.226069
nodes/http://dbpedia.org/resource/Neil_Symes/rank_weighted,10626.000000,3659.000000,8224.000000,-0.226049
nodes/http://dbpedia.org/resource/Holbeach/rank_weighted,14574.000000,8395.000000,17868.000000,0.226019
"nodes/http://dbpedia.org/resource/Chester,_Pennsylvania/unweighted",0.195325,0.220412,0.151181,-0.226004
"nodes/http://dbpedia.org/resource/Hyattsville,_Maryland/rank_unweighted",23511.000000,17305.000000,18206.000000,-0.225639
nodes/http://dbpedia.org/resource/New_Hampshire/unweighted,5.431046,9.496152,6.656451,0.225630
predicate_weights/http://dbpedia.org/ontology/nationality,0.281884,0.345829,0.345437,0.225459
"nodes/http://dbpedia.org/resource/William_Mabane,_1st_Baron_Mabane/entropy_weighted",0.200353,0.201659,0.155186,-0.225436
nodes/http://dbpedia.org/resource/Electoral_district_of_Burnett/rank_unweighted,14753.000000,505.000000,11430.000000,-0.225242
nodes/http://dbpedia.org/resource/Lucy_Middleton/rank_shift,2451.000000,1365.000000,1899.000000,-0.225214
nodes/http://dbpedia.org/resource/Bridport/unweighted,0.209164,0.184929,0.162079,-0.225113
nodes/http://dbpedia.org/resource/Alexander_Russell_(politician)/rank_shift,2417.000000,1674.000000,2961.000000,0.225072
nodes/http://dbpedia.org/resource/Consultant/entropy_weighted,0.200088,0.181635,0.155058,-0.225049
nodes/http://dbpedia.org/resource/Neil_Primrose_(politician)/entropy_weighted,0.195855,0.226697,0.239917,0.224973
nodes/http://dbpedia.org/resource/Pierre_Bossier/unweighted,0.214022,0.209690,0.165875,-0.224962
nodes/http://dbpedia.org/resource/Gavin_King/rank_unweighted,20502.000000,4519.000000,25113.000000,0.224905
nodes/http://dbpedia.org/resource/Wallace_Duffield_Wright/rank_shift,1503.000000,1249.000000,1165.000000,-0.224884
nodes/http://dbpedia.org/resource/Elf/rank_weighted,13425.000000,4738.000000,10406.000000,-0.224879
nodes/http://dbpedia.org/resource/Walter_Windsor/unweighted,0.214856,0.232750,0.166543,-0.224865
"nodes/http://dbpedia.org/resource/Hyattsville,_Maryland/rank_weighted",23480.000000,17484.000000,18207.000000,-0.224574
nodes/http://dbpedia.org/resource/Electoral_district_of_Cook/rank_weighted,15443.000000,1008.000000,18910.000000,0.224503
nodes/http://dbpedia.org/resource/Highbury/unweighted,0.218709,0.202403,0.169609,-0.224500
nodes/http://dbpedia.org/resource/James_Agg-Gardner/rank_shift,1029.000000,-382.000000,1260.000000,0.224490
"nodes/http://dbpedia.org/resource/Sir_Edward_Campbell,_1st_Baronet/entropy_weighted",0.344347,0.230416,0.267050,-0.224474
nodes/http://dbpedia.org/resource/Baron_Hemingford/rank_shift,2375.000000,1739.000000,1842.000000,-0.224421
